RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4622,15259153,Meyer,715,Spain,Female,57,6,154531.08,2,1,1,18340.03,0
4623,15980223,Oliveira,563,France,Female,31,4,47896.14,3,0,1,178431.61,1
4624,15072931,Lima,554,Germany,Male,54,0,163054.87,1,1,0,141486.62,1
4625,15533750,Müller,429,Spain,Male,18,8,0.0,1,0,0,185813.52,0
4626,15326168,Dubois,694,Germany,Male,19,3,0.0,1,0,0,72568.14,0
4627,15951090,Ferreira,720,France,Female,44,3,0.0,1,1,1,177015.83,0
4628,15714699,Gomes,669,France,Female,39,4,0.0,2,1,1,116790.36,0
4629,15048921,Weber,593,Germany,Male,61,4,59032.1,2,1,1,162311.13,0
4630,15806150,Ferreira,630,Germany,Female,28,8,76841.49,3,0,0,109723.53,1
4631,15594656,Müller,507,France,Male,40,2,144238.46,2,0,0,15446.62,0
4632,15990459,Bernard,700,France,Male,51,5,128473.05,1,1,1,104950.9,0
4633,15882005,Bernard,684,Spain,Female,37,1,12578.62,1,1,1,155030.54,0
4634,15455193,Thomas,619,Spain,Male,22,3,0.0,2,1,1,194277.36,0
4635,15907310,Fischer,615,France,Male,34,6,0.0,2,1,1,127319.81,0
4636,15474947,Thomas,564,Spain,Female,49,6,0.0,1,0,1,144713.77,0
4637,15692052,Ferreira,579,France,Female,40,4,0.0,1,0,0,182474.84,0
4638,15148255,Fischer,632,Germany,Female,37,6,129101.11,1,0,0,156857.95,1
4639,15155327,Meyer,787,Germany,Male,56,8,0.0,1,0,1,168943.31,0
4640,15676131,Silva,607,Spain,Male,51,8,99269.22,1,1,1,147532.11,0
4641,15479625,Oliveira,587,Spain,Male,21,3,77435.53,2,0,1,113449.49,0
4642,15300687,Oliveira,707,France,Male,29,3,0.0,1,1,0,144855.49,0
4643,15009007,Fischer,569,Spain,Male,31,6,0.0,1,1,1,37683.31,0
4644,15025910,Souza,742,France,Male,45,5,45464.85,2,1,1,32502.74,0
4645,15484534,Meyer,745,Germany,Male,33,3,186864.53,1,1,0,85122.96,1
4646,15510146,Alves,754,Germany,Female,51,2,68170.87,1,1,1,36106.41,1
4647,15906056,Gomes,625,Germany,Male,47,5,181350.96,2,1,0,88735.89,0
4648,15778119,Alves,608,France,Male,29,4,0.0,1,0,1,182081.08,0
4649,15593939,Schmidt,731,Spain,Male,41,2,3345.88,1,1,1,159396.69,0
4650,15394126,Costa,850,France,Male,21,5,0.0,1,1,1,63741.28,0
4651,15573775,Dubois,431,France,Female,39,5,0.0,1,1,1,186645.06,0
4652,15585700,Dubois,632,Germany,Male,23,3,0.0,1,1,1,24728.47,0
4653,15935964,Robert,662,France,Female,18,6,104880.81,1,1,0,108473.83,1
4654,15534894,Souza,628,Spain,Male,45,1,227650.82,1,1,0,42182.14,0
4655,15569881,Schmidt,574,France,Male,45,4,230066.56,2,1,1,74580.47,0
4656,15819492,Fischer,644,France,Male,24,8,0.0,2,1,1,83160.53,0
4657,15385845,Lima,730,Spain,Male,76,2,59337.68,2,0,0,91988.81,0
4658,15345827,Lima,628,Germany,Male,31,2,0.0,2,1,1,141064.45,0
4659,15199533,Ferreira,591,France,Female,29,3,132315.61,1,1,1,136228.99,0
4660,15228369,Oliveira,610,Germany,Male,22,3,12199.02,1,1,0,112119.4,0
4661,15423527,Costa,566,Germany,Male,48,2,0.0,2,1,0,62194.36,0
4662,15177942,Robert,850,Germany,Male,68,8,184808.25,1,0,1,78857.74,1
4663,15223044,Costa,561,France,Female,41,3,0.0,2,0,0,47593.94,0
4664,15783205,Bernard,793,Spain,Male,63,1,0.0,2,0,0,23714.15,0
4665,15762333,Meyer,728,Spain,Female,33,7,60219.18,1,1,0,78180.75,0
4666,15673406,Bernard,567,Germany,Male,32,4,37468.9,2,0,1,118642.82,0
4667,15350198,Schmidt,778,France,Female,47,6,0.0,1,1,0,110481.65,1
4668,15528469,Alves,647,Spain,Male,46,3,119859.12,2,1,0,133677.25,0
4669,15769788,Fischer,493,Germany,Male,33,8,0.0,1,0,0,63160.66,0
4670,15854379,Costa,545,Germany,Female,52,3,0.0,1,0,0,99000.34,1
4671,15725119,Gomes,836,France,Male,30,5,59179.92,2,1,0,193512.59,0
4672,15817690,Gomes,632,Spain,Male,39,6,65825.77,2,1,1,77736.2,0
4673,15987037,Santos,722,Germany,Female,42,2,0.0,1,0,1,94128.3,0
4674,15326752,Ferreira,589,France,Male,47,6,225283.34,2,1,1,27422.82,0
4675,15159752,Souza,604,France,Female,32,6,98777.54,1,0,1,38119.52,0
4676,15867061,Martin,715,Spain,Female,31,8,0.0,1,0,1,132608.98,0
4677,15583622,Ferreira,693,France,Female,43,7,203453.79,2,1,0,190830.83,0
4678,15437596,Oliveira,640,Spain,Male,50,3,0.0,1,1,1,187282.18,0
4679,15325145,Fischer,517,Germany,Female,56,5,186043.78,1,1,1,116796.25,1
4680,15404756,Müller,839,Germany,Male,47,7,224229.66,2,1,0,102952.5,0
4681,15646731,Santos,546,France,Male,36,0,24366.08,1,0,1,194461.18,0
4682,15606049,Schmidt,813,France,Female,73,5,58241.08,1,1,0,116274.27,1
4683,15504804,Robert,687,Spain,Male,59,2,71655.13,1,1,0,187293.28,1
4684,15771860,Costa,600,France,Female,33,6,245805.58,1,0,1,166646.45,0
4685,15300012,Robert,664,Spain,Male,34,6,248457.51,1,1,1,109107.14,0
4686,15060544,Fischer,784,France,Female,40,5,64198.36,2,0,0,55126.67,0
4687,15033048,Martin,754,France,Female,32,9,64984.84,2,1,1,107916.38,0
4688,15492988,Meyer,547,France,Male,59,4,0.0,2,0,0,149694.57,0
4689,15052175,Fischer,594,Germany,Male,56,5,249039.47,2,1,0,150613.34,1
4690,15104639,Santos,582,Spain,Female,53,4,72802.82,1,0,1,171201.14,0
4691,15086097,Dubois,716,France,Male,32,8,0.0,1,1,0,99953.31,0
4692,15744110,Dubois,749,France,Female,41,7,69218.58,2,1,1,106001.97,0
4693,15065531,Santos,522,France,Male,36,9,0.0,1,1,1,17590.77,0
4694,15629607,Martin,666,Germany,Male,26,9,0.0,2,1,1,91493.57,0
4695,15974771,Robert,772,France,Female,45,7,246604.78,1,1,0,164510.71,1
4696,15299400,Gomes,727,Spain,Female,18,8,229976.37,1,1,0,127065.78,1
4697,15289968,Santos,747,Germany,Female,49,2,118950.93,1,1,0,18147.65,1
4698,15127281,Thomas,575,Germany,Female,44,2,59060.29,1,0,1,60932.67,0
4699,15812484,Martin,758,France,Female,51,7,35353.18,2,0,0,137854.07,0
4700,15492656,Müller,611,Spain,Male,19,6,0.0,1,1,0,141915.1,0
4701,15413269,Santos,766,France,Male,55,7,0.0,2,1,1,143246.81,0
4702,15747375,Santos,548,France,Female,64,6,26740.27,1,1,0,83448.61,1
4703,15579428,Meyer,489,Germany,Male,58,2,0.0,2,1,0,123536.7,0
4704,15850227,Gomes,850,Germany,Male,44,7,0.0,1,1,1,113355.65,0
4705,15935371,Weber,850,France,Male,45,6,153679.2,2,0,1,172612.22,0
4706,15984159,Bernard,600,France,Male,38,5,227953.77,2,1,1,36788.49,0
4707,15303544,Alves,384,Spain,Male,48,4,92936.77,1,1,0,48008.45,0
4708,15806337,Martin,491,France,Male,42,5,16259.73,2,1,0,183169.51,0
4709,15302084,Bernard,563,Spain,Female,46,3,186995.54,1,1,0,68667.88,1
4710,15288153,Schmidt,496,Germany,Female,58,6,0.0,2,1,1,158559.45,0
4711,15777256,Thomas,621,France,Female,36,7,0.0,1,1,1,182994.38,0
4712,15331261,Oliveira,668,France,Female,21,2,213535.54,2,1,1,100482.84,0
4713,15708751,Meyer,559,France,Male,46,0,218342.1,1,1,1,85031.33,0
4714,15741405,Alves,522,Germany,Female,31,2,61808.79,2,1,1,83069.94,0
4715,15252028,Weber,570,Germany,Male,33,6,35886.13,3,0,0,107704.4,1
4716,15819031,Martin,581,France,Female,29,6,151458.74,2,0,1,73408.44,0
4717,15271600,Meyer,677,Germany,Male,31,3,180295.05,1,1,1,178033.34,0
4718,15690556,Oliveira,630,Spain,Male,51,2,173691.47,1,0,1,102159.07,0
4719,15905790,Robert,576,France,Female,43,6,58832.0,2,1,1,16210.64,0
4720,15702927,Bernard,631,Spain,Female,30,2,138424.07,2,1,1,72649.57,0
4721,15576231,Souza,728,France,Male,37,2,0.0,2,1,1,73867.79,0
4722,15571670,Silva,850,France,Female,35,1,0.0,2,0,0,155221.16,0
4723,15467667,Silva,517,France,Female,48,7,63789.54,1,0,1,160801.68,0
4724,15460413,Bernard,632,France,Female,40,3,0.0,2,0,0,174207.85,0
4725,15956029,Silva,661,France,Male,59,2,0.0,2,0,0,185097.22,0
4726,15078345,Costa,810,France,Male,27,8,103893.0,1,1,0,167101.54,0
4727,15955801,Souza,602,Spain,Male,46,3,153122.86,1,0,0,64575.32,0
4728,15852398,Schmidt,699,Spain,Male,51,6,0.0,2,1,0,81319.13,0
4729,15364531,Thomas,813,Germany,Male,76,2,143561.07,1,0,1,117957.8,1
4730,15189406,Santos,643,France,Male,23,6,93900.45,2,0,1,24507.73,0
4731,15017597,Dubois,503,France,Male,49,2,66759.18,2,0,1,155209.84,0
4732,15771884,Thomas,835,France,Female,28,5,0.0,1,0,0,101671.83,0
4733,15521835,Costa,582,Germany,Female,42,4,0.0,2,0,1,185944.47,0
4734,15358828,Weber,764,Spain,Male,27,6,0.0,2,0,0,144770.07,0
4735,15167703,Meyer,734,France,Male,59,6,54794.39,1,1,1,145886.08,0
4736,15110300,Pereira,494,France,Female,22,8,26227.19,2,0,1,45744.95,0
4737,15121752,Souza,620,Germany,Female,41,3,0.0,2,0,0,192131.52,0
4738,15347032,Silva,698,France,Male,46,6,191021.94,3,0,0,194610.52,1
4739,15697071,Dubois,687,France,Male,72,8,0.0,2,1,1,122758.27,0
4740,15869482,Pereira,491,Germany,Female,44,3,0.0,2,0,1,49866.69,0
4741,15732051,Martin,752,Germany,Male,38,3,17778.79,2,1,0,27103.4,0
4742,15785386,Bernard,658,France,Male,34,6,59913.26,2,0,1,158021.7,0
4743,15090978,Gomes,833,France,Male,22,4,0.0,1,1,0,130582.15,0
4744,15116745,Dubois,766,Spain,Female,48,3,0.0,1,1,0,41314.02,0
4745,15717921,Fischer,628,France,Female,43,4,0.0,1,1,0,163337.53,1
4746,15621352,Alves,433,France,Female,41,8,0.0,2,0,0,44691.93,0
4747,15741023,Thomas,646,France,Male,26,1,0.0,1,1,1,47281.51,0
4748,15400463,Bernard,590,France,Male,41,4,77763.46,2,1,0,118645.72,0
4749,15654582,Pereira,699,France,Female,50,2,62816.44,1,0,0,105625.59,1
4750,15522238,Schmidt,728,Spain,Male,76,7,247687.83,2,0,0,129415.69,1
4751,15841525,Weber,794,France,Female,41,2,73425.49,2,1,0,110392.65,0
4752,15243821,Martin,669,France,Female,35,1,79196.85,2,1,0,168270.87,0
4753,15542201,Pereira,650,Germany,Male,31,8,0.0,2,1,1,12445.42,0
4754,15621271,Müller,611,Germany,Male,28,5,132423.12,2,1,0,85454.85,0
4755,15717121,Martin,538,Spain,Female,44,6,0.0,2,1,0,166057.52,0
4756,15118857,Gomes,768,Spain,Male,48,4,125770.27,2,1,0,114891.41,0
4757,15532388,Gomes,632,France,Male,32,4,183359.18,1,1,0,197841.92,0
4758,15423169,Dubois,530,Spain,Male,21,7,0.0,1,0,1,196172.65,0
4759,15780539,Oliveira,542,France,Male,24,9,150239.6,1,1,0,192285.61,0
4760,15145504,Gomes,629,Spain,Female,52,5,35800.43,2,1,1,196253.91,0
4761,15967357,Meyer,701,France,Male,36,7,224968.93,2,0,1,112761.85,0
4762,15764812,Santos,759,Spain,Male,33,6,191560.85,2,1,0,106469.91,0
4763,15147549,Costa,823,Spain,Female,32,4,61808.02,1,0,1,108687.27,0
4764,15555374,Pereira,622,France,Female,39,8,59249.84,1,1,0,12817.41,1
4765,15788157,Thomas,564,Germany,Male,42,2,61920.04,2,1,1,52161.54,0
4766,15067480,Gomes,717,Spain,Female,52,7,66812.93,1,1,0,46502.9,1
4767,15690813,Gomes,614,Spain,Male,40,3,0.0,1,0,1,36506.16,0
4768,15590031,Thomas,679,France,Male,50,0,0.0,1,1,0,58156.59,0
4769,15286344,Santos,632,Germany,Female,37,6,0.0,2,0,0,197840.35,0
4770,15966708,Schmidt,631,France,Female,75,8,8732.38,2,0,1,12105.83,0
4771,15384229,Gomes,372,France,Male,39,2,0.0,1,1,1,101602.99,0
4772,15569697,Pereira,690,France,Male,18,4,0.0,1,1,0,168868.67,0
4773,15330878,Bernard,513,France,Male,50,6,0.0,2,1,1,81012.22,0
4774,15416351,Meyer,532,Spain,Male,25,3,48577.45,3,1,0,69408.95,1
4775,15595067,Fischer,350,France,Male,23,2,0.0,2,1,0,97443.58,0
4776,15406705,Schmidt,427,Spain,Male,42,3,242290.17,1,1,1,163498.09,0
4777,15856327,Alves,715,France,Female,43,4,142045.27,1,1,0,62987.63,1
4778,15682406,Pereira,648,France,Female,38,6,0.0,2,0,1,177880.91,0
4779,15029100,Alves,578,France,Male,45,2,197621.39,1,0,1,61473.1,0
4780,15480123,Lima,626,France,Male,42,6,60801.65,1,1,1,83441.33,0
4781,15819604,Souza,511,France,Male,41,4,2297.41,2,1,0,85764.76,0
4782,15892662,Silva,683,France,Male,44,7,215481.44,1,1,1,135836.97,0
4783,15910763,Bernard,690,Germany,Male,50,5,166051.24,1,1,1,34498.32,0
4784,15485412,Fischer,702,France,Male,40,4,116212.04,2,1,1,62573.02,0
4785,15705479,Weber,680,France,Female,33,3,193912.17,2,1,0,34804.16,0
4786,15299013,Thomas,417,France,Male,39,1,54035.43,2,0,1,37804.32,0
4787,15555413,Ferreira,523,Spain,Male,33,3,224824.26,2,1,1,94754.06,0
4788,15886372,Thomas,714,Spain,Male,53,4,0.0,1,1,1,127970.97,0
4789,15166138,Schmidt,767,France,Female,34,5,0.0,2,1,1,123645.73,0
4790,15183542,Fischer,814,France,Male,30,6,0.0,1,0,1,151774.15,0
4791,15053225,Martin,788,France,Male,39,4,118925.66,1,0,0,134087.76,0
4792,15409797,Costa,487,Spain,Female,33,3,0.0,1,0,0,161038.32,0
4793,15485004,Thomas,706,France,Male,42,7,109355.89,1,1,1,179832.44,0
4794,15384897,Fischer,476,France,Male,39,6,56077.5,1,1,0,122848.87,0
4795,15441351,Pereira,677,France,Female,41,3,210032.63,1,1,0,193334.4,1
4796,15103064,Ferreira,654,France,Male,34,2,0.0,2,1,0,59181.4,0
4797,15001863,Bernard,549,France,Female,51,3,61777.55,1,0,0,154086.17,1
4798,15607923,Souza,540,Spain,Female,74,2,0.0,1,1,0,139737.44,1
4799,15013744,Costa,579,France,Female,45,7,0.0,2,1,0,123911.0,0
4800,15280289,Oliveira,693,Germany,Male,58,5,137524.77,1,1,0,34209.52,1
4801,15797368,Pereira,752,France,Male,48,6,0.0,1,1,0,84684.25,0
4802,15952190,Gomes,669,France,Male,75,6,0.0,1,0,0,130262.04,1
4803,15970794,Lima,850,Spain,Male,51,2,220922.95,1,1,1,161356.47,0
4804,15822712,Bernard,468,France,Female,62,4,0.0,1,1,1,15104.31,1
4805,15227625,Thomas,824,Spain,Female,43,8,148364.42,2,1,0,52548.69,0
4806,15704523,Schmidt,744,Germany,Male,59,2,71325.66,2,1,0,182121.83,0
4807,15158263,Gomes,662,France,Female,44,0,0.0,2,0,1,17799.04,0
4808,15989728,Meyer,850,Spain,Male,36,3,53847.85,1,0,1,35429.61,0
4809,15588146,Schmidt,524,France,Male,40,4,89413.05,1,0,1,157324.31,0
4810,15423508,Bernard,500,Spain,Male,58,1,81086.37,1,1,0,121569.18,1
4811,15416377,Silva,760,France,Female,26,4,40979.56,1,1,1,193638.06,0
4812,15676426,Pereira,581,Spain,Male,43,2,0.0,1,1,1,185065.1,0
4813,15585407,Pereira,553,France,Male,38,2,238380.55,1,1,0,143617.46,0
4814,15387899,Weber,642,Germany,Female,40,3,22028.62,2,1,1,36499.42,0
4815,15629880,Oliveira,563,Spain,Male,58,1,82558.86,1,1,1,65280.85,0
4816,15663607,Robert,590,Spain,Female,51,1,185485.91,2,1,1,83526.9,0
4817,15531207,Schmidt,624,Spain,Female,47,5,0.0,2,1,0,47518.62,0
4818,15506362,Ferreira,594,Spain,Female,36,8,27895.2,3,1,1,181999.55,1
4819,15579199,Alves,639,Spain,Female,40,6,62691.71,2,1,1,77621.9,0
4820,15791218,Schmidt,615,France,Male,39,6,98418.68,2,0,0,94466.25,0
4821,15886789,Oliveira,627,France,Female,32,6,0.0,1,0,0,109516.15,0
4822,15461705,Pereira,645,France,Female,28,8,0.0,1,1,0,196054.98,0
4823,15236580,Müller,605,France,Female,45,8,51647.3,1,1,0,107700.7,1
4824,15330638,Dubois,715,France,Female,32,6,61254.56,1,0,1,96524.5,0
4825,15301525,Bernard,564,Germany,Female,47,6,95766.29,2,1,0,13234.09,0
4826,15889338,Silva,707,France,Female,33,3,0.0,2,1,1,28001.14,0
4827,15474013,Weber,654,Germany,Male,34,1,0.0,1,1,1,155260.66,0
4828,15310641,Bernard,537,France,Male,26,1,96229.63,2,1,0,53422.41,0
4829,15603706,Lima,663,France,Male,61,6,0.0,1,0,1,113766.04,0
4830,15092698,Costa,712,Germany,Male,46,0,0.0,2,1,0,31744.19,0
4831,15798178,Robert,630,Spain,Female,23,6,228405.01,1,1,1,178066.2,0
4832,15660000,Bernard,482,Germany,Male,50,3,0.0,1,1,0,81576.86,1
4833,15850650,Meyer,662,Germany,Male,57,2,0.0,1,0,1,28895.07,0
4834,15907934,Lima,697,France,Female,57,4,77507.53,2,0,1,43222.55,0
4835,15428415,Robert,646,Germany,Male,41,5,231836.24,1,0,1,65547.68,0
4836,15180337,Weber,469,France,Female,20,3,221757.25,2,1,1,48229.03,0
4837,15060946,Dubois,627,France,Female,44,2,182236.67,1,1,1,151030.38,0
4838,15167262,Oliveira,609,France,Male,60,6,83176.39,1,0,0,90392.48,1
4839,15295279,Alves,523,France,Female,47,7,226046.19,1,1,0,143565.54,1
4840,15186800,Costa,741,France,Female,54,5,66852.71,2,0,0,34551.69,0
4841,15026707,Meyer,774,Spain,Female,31,4,0.0,1,1,0,81237.4,0
4842,15934653,Martin,541,Spain,Female,33,6,73254.61,1,1,1,130255.8,0
4843,15436953,Pereira,738,France,Female,54,6,10641.32,1,1,0,41329.63,1
4844,15580515,Oliveira,668,France,Male,43,0,48464.59,3,1,0,113582.61,1
4845,15369225,Martin,603,France,Male,22,3,10992.05,1,0,0,33099.25,0
4846,15738491,Silva,761,France,Male,33,8,60974.07,1,1,1,58148.66,0
4847,15035266,Gomes,623,Spain,Female,52,8,243158.92,2,0,0,142647.04,1
4848,15059257,Lima,627,France,Male,26,4,106569.96,2,1,1,28426.71,0
4849,15052760,Fischer,564,Spain,Male,19,5,95735.62,2,1,1,44625.64,0
4850,15343377,Gomes,610,France,Female,36,0,0.0,2,1,0,170666.76,0
4851,15000631,Lima,661,Spain,Male,59,5,23905.33,1,1,0,189260.02,1
4852,15156926,Meyer,653,France,Male,58,2,0.0,1,1,0,199626.52,1
4853,15928213,Oliveira,631,Spain,Male,42,2,60855.39,1,1,0,157552.87,0
4854,15778619,Meyer,591,France,Female,41,3,3491.56,3,0,1,125869.93,1
4855,15785958,Weber,635,Germany,Male,32,5,168651.05,1,1,1,83451.54,0
4856,15088107,Pereira,600,France,Male,35,4,99946.5,1,0,0,123601.61,0
4857,15718678,Martin,767,France,Male,54,3,0.0,1,1,1,53603.58,0
4858,15413349,Costa,585,Spain,Male,24,6,0.0,2,1,1,118931.81,0
4859,15696043,Robert,487,Spain,Male,47,6,0.0,1,1,1,47631.31,0
4860,15419042,Bernard,511,Spain,Male,49,6,132370.17,1,1,1,55686.86,0
4861,15804039,Fischer,798,Germany,Female,27,4,0.0,1,1,1,165627.41,0
4862,15291919,Meyer,732,Spain,Male,47,6,37228.28,1,1,1,83709.87,0
4863,15511128,Schmidt,568,France,Female,48,7,23233.75,2,1,1,63484.97,0
4864,15331985,Müller,641,France,Male,48,7,61661.2,2,1,1,175997.66,0
4865,15855193,Souza,559,France,Male,36,4,0.0,1,0,1,177073.87,0
4866,15537885,Robert,622,Germany,Female,36,3,0.0,2,0,0,65962.51,0
4867,15834227,Dubois,812,France,Male,42,7,0.0,2,1,1,18751.37,0
4868,15174279,Müller,763,France,Female,78,3,0.0,2,1,1,52416.89,0
4869,15321142,Meyer,648,Germany,Female,39,6,0.0,2,1,1,54179.58,0
4870,15391222,Dubois,393,Spain,Female,65,7,17870.64,2,0,0,103967.38,1
4871,15946043,Weber,664,France,Female,49,6,57854.69,2,1,0,101367.8,0
4872,15105158,Pereira,654,France,Female,55,5,42290.7,1,1,0,93540.69,1
4873,15428018,Alves,635,France,Female,30,0,0.0,1,1,1,24990.09,0
4874,15016592,Robert,553,France,Male,35,2,68093.37,1,0,0,138422.83,0
4875,15686182,Müller,761,France,Male,25,5,0.0,2,0,1,35687.2,0
4876,15058938,Oliveira,588,Germany,Male,38,6,13107.13,2,1,0,152563.82,0
4877,15409692,Oliveira,714,Germany,Female,78,1,233525.6,1,1,1,42584.26,1
4878,15153287,Ferreira,692,Germany,Male,21,0,192136.24,2,1,1,121829.47,0
4879,15197462,Santos,613,France,Male,43,3,229626.09,1,0,1,170004.96,0
4880,15268833,Müller,743,Spain,Female,22,5,0.0,2,1,0,49079.86,0
4881,15332772,Ferreira,556,France,Male,49,4,69993.94,2,1,0,154173.93,0
4882,15025665,Müller,657,France,Female,35,0,0.0,1,1,1,59434.64,0
4883,15957879,Costa,830,Spain,Male,30,2,145453.98,1,1,0,136087.18,0
4884,15852630,Müller,540,France,Male,32,6,1058.8,1,0,1,187576.32,0
4885,15771044,Bernard,636,France,Female,56,3,244319.56,2,0,1,69489.45,0
4886,15571662,Meyer,683,Spain,Male,23,2,0.0,2,1,0,166727.22,0
4887,15371360,Gomes,677,France,Female,39,0,0.0,2,0,0,36159.14,0
4888,15995363,Robert,684,Germany,Female,24,6,149623.88,2,0,1,143346.1,0
4889,15057518,Lima,554,France,Male,64,4,59915.58,1,1,1,55267.39,0
4890,15101288,Müller,654,Germany,Male,50,4,221480.66,2,1,1,69700.27,0
4891,15381097,Gomes,593,France,Male,42,1,0.0,2,1,1,70688.15,0
4892,15631859,Santos,838,France,Male,41,4,227607.07,3,0,0,146202.99,1
4893,15980071,Robert,641,Germany,Female,24,5,184979.8,2,1,0,136247.27,0
4894,15575901,Costa,464,France,Male,46,2,74001.61,1,1,1,42527.58,0
4895,15320114,Oliveira,685,France,Female,19,7,71903.3,2,1,0,170479.93,0
4896,15473652,Robert,770,France,Female,40,6,35140.29,2,0,1,69633.39,0
4897,15031348,Weber,667,France,Male,49,6,0.0,2,0,0,68611.95,0
4898,15971705,Silva,582,France,Female,49,4,161360.6,1,1,1,45184.96,0
4899,15182279,Thomas,585,France,Female,18,3,0.0,1,0,1,45412.63,0
4900,15309919,Pereira,668,Spain,Female,29,5,0.0,2,1,1,109744.44,0
4901,15877760,Pereira,759,France,Female,58,2,0.0,2,1,1,81858.25,0
4902,15025374,Thomas,738,France,Female,43,2,0.0,1,1,1,89394.34,0
4903,15065280,Meyer,658,France,Female,23,4,10634.91,1,0,1,85129.59,0
4904,15484916,Pereira,552,France,Female,19,4,77532.89,2,1,1,140660.51,0
4905,15264167,Oliveira,643,Spain,Male,53,2,150654.41,2,1,0,27211.49,0
4906,15484614,Souza,665,France,Male,51,4,0.0,1,0,0,69186.21,1
4907,15067929,Oliveira,607,Spain,Female,64,4,182883.95,1,1,1,192261.57,1
4908,15056499,Robert,479,France,Male,37,7,214940.31,1,1,0,102245.49,0
4909,15639342,Meyer,701,Germany,Female,45,6,0.0,2,1,0,36176.5,0
4910,15152364,Silva,753,Germany,Female,37,2,0.0,1,0,0,106116.3,1
4911,15341266,Weber,849,Spain,Female,50,6,0.0,1,1,1,169380.32,0
4912,15219266,Santos,579,Germany,Male,29,8,28157.79,2,1,0,79572.56,0
4913,15152622,Bernard,554,Germany,Male,20,6,218802.84,2,1,1,113763.41,0
4914,15879034,Fischer,654,France,Male,21,6,146767.35,2,0,0,183892.6,0
4915,15800710,Robert,704,France,Female,41,3,166594.55,2,1,0,116312.97,0
4916,15155981,Lima,607,Spain,Female,45,9,0.0,1,1,0,135514.29,0
4917,15892971,Thomas,623,France,Male,48,2,242048.7,1,1,1,15641.37,0
4918,15600929,Gomes,848,France,Female,54,6,0.0,1,1,0,163081.87,1
4919,15846038,Santos,478,Spain,Male,44,3,115531.59,1,1,1,168071.38,0
4920,15639413,Costa,592,France,Male,34,3,0.0,1,1,1,123938.59,0
4921,15350433,Martin,534,Spain,Male,72,3,99419.64,2,1,0,28799.64,0
4922,15215349,Schmidt,624,Germany,Male,37,4,175599.1,1,1,0,195212.59,1
4923,15456457,Oliveira,485,Germany,Male,26,6,58189.54,1,0,1,140498.99,0
4924,15518423,Santos,850,Spain,Male,66,8,0.0,1,1,1,95157.85,0
4925,15464144,Dubois,602,France,Male,23,4,189648.64,1,1,1,176606.98,0
4926,15135089,Ferreira,719,France,Female,44,5,70670.5,1,1,1,88367.24,0
4927,15145265,Costa,846,France,Male,38,6,219397.23,1,1,1,132530.81,0
4928,15746020,Fischer,716,France,Male,49,1,29345.36,2,1,0,53791.68,0
4929,15146769,Meyer,643,Germany,Female,48,8,0.0,2,0,1,179824.29,0
4930,15105487,Oliveira,665,Spain,Female,32,2,33341.88,1,0,1,111273.76,0
4931,15094512,Thomas,581,France,Female,42,7,51835.73,1,0,1,56130.17,0
4932,15221470,Oliveira,609,France,Male,41,9,0.0,1,1,1,27776.47,0
4933,15700410,Schmidt,850,Spain,Male,36,1,93024.17,2,1,1,180947.99,0
4934,15789659,Oliveira,709,France,Female,34,7,76868.73,1,1,0,48767.73,1
4935,15308566,Oliveira,592,France,Female,40,5,0.0,2,1,1,198087.12,0
4936,15659607,Gomes,850,France,Male,57,6,80843.66,1,1,0,38464.17,1
4937,15789759,Costa,629,Spain,Male,44,2,0.0,1,0,1,98396.8,0
4938,15193158,Gomes,768,Germany,Male,59,6,0.0,1,0,0,111467.23,1
4939,15935100,Dubois,719,Spain,Female,21,5,33203.94,1,1,1,57993.84,0
4940,15673715,Müller,635,Spain,Male,20,4,0.0,2,1,0,198738.69,0
4941,15073032,Oliveira,588,France,Male,20,5,72325.42,2,0,0,120387.48,0
4942,15135284,Bernard,715,France,Female,25,6,179695.38,2,0,0,119213.96,0
4943,15815315,Meyer,833,Spain,Female,43,3,0.0,2,1,1,176234.0,0
4944,15049090,Bernard,622,France,Female,79,8,102579.79,2,0,0,121152.03,1
4945,15845702,Weber,729,Spain,Female,32,3,86753.08,2,1,1,101507.31,0
4946,15375230,Souza,557,Spain,Male,62,7,111834.06,2,1,0,101312.53,1
4947,15849138,Alves,707,Germany,Female,26,0,90241.06,1,1,1,146215.1,0
4948,15467257,Oliveira,710,Germany,Female,53,7,20332.94,2,0,1,77380.7,0
4949,15267569,Pereira,625,Spain,Female,25,6,221861.91,1,0,1,107786.93,0
4950,15661000,Robert,582,Spain,Female,55,2,17136.04,1,0,0,72480.68,1
